Child Age At Placement,Child Gender,Child Ethnicity,Child Prior Placements,Returning Child,Missing Episodes,Sibling Group Size,Placed With Siblings,Carer Age,Carer Gender,Carer Ethnicity,Placement Type,Placement Start Date,Move Date,Days Placed,Move Reason,Distance From Home (miles),EH involvement,YOT involvement,Placement Sequence Number
9,Female,Asian/British Asian - Indian,5,True,7,5,True,59,Male,Asian/British Asian - Other,External Fostering,2024-06-18,2025-08-28,436,Placement stability concerns,5.1,True,True,6
13,Female,White - British,0,False,2,0,False,36,Female,White - Eastern European,In-House Fostering,2022-05-09,2024-07-19,802,Planned move,5.45,False,True,1
4,Male,Asian/British Asian - Pakistani,1,True,1,5,True,43,Female,White - British,Kinship,2023-11-09,2024-07-31,265,Behaviour concerns,1.01,False,True,2
3,Female,White - British,0,False,0,2,True,39,Male,White - British,External Fostering,2024-06-24,2032-08-22,2981,Placement stability concerns,16.35,True,False,1
0,Male,White - British,3,True,5,5,True,55,Male,White - Other,External Fostering,2022-08-04,2022-09-05,32,Child requests end,4.03,False,False,4
13,Female,Asian/British Asian - Bangladeshi,0,False,4,4,True,48,Trans Female,White - British,In-House Fostering,2023-10-23,2024-01-19,88,Allegation,12.71,True,False,1
10,Female,Asian/British Asian - Pakistani,1,True,0,2,True,36,Female,Mixed - White/Black Caribbean,Kinship,2023-11-18,2025-01-22,431,Planned move,0.56,True,True,2
9,Male,White - British,2,True,2,2,True,56,Trans Female,White - British,Kinship,2022-07-10,2022-09-17,69,Carer requests end,3.42,False,True,3
6,Female,White - British,2,True,3,4,True,60,Male,Asian/British Asian - Pakistani,External Fostering,2024-03-26,2025-01-06,286,Placement stability concerns,17.82,False,True,3
13,Female,Asian/British Asian - Pakistani,3,True,1,0,False,36,Male,Asian/British Asian - Pakistani,In-House Fostering,2023-04-12,2023-06-24,73,Allegation,16.67,False,True,4
10,Male,White - British,3,True,5,5,True,51,Female,White - British,In-House Fostering,2024-03-15,2024-03-29,14,Behaviour concerns,16.95,False,False,4
8,Female,White - British,0,False,1,4,True,53,Female,White - British,External Fostering,2024-11-10,2025-04-06,147,Carer requests end,14.38,False,True,1
9,Male,White - British,0,False,3,0,False,35,Trans Male,White - British,In-House Fostering,2022-06-22,2022-08-01,40,Behaviour concerns,18.51,False,False,1
5,Female,Asian/British Asian - Pakistani,0,False,7,5,True,47,Trans Male,Black/Black British - African,Kinship,2022-08-28,2023-02-14,170,Allegation,2.83,False,True,1
16,Male,Asian/British Asian - Pakistani,3,True,2,4,True,42,Trans Female,Asian/British Asian - Pakistani,External Fostering,2024-03-29,2024-08-13,137,Behaviour concerns,15.72,True,True,4
9,Male,White - British,2,True,1,2,True,50,Trans Female,White - Central European,External Fostering,2023-01-27,2023-02-04,8,Behaviour concerns,2.78,False,False,3
8,Male,Black/Black British - Other,0,False,2,1,False,51,Female,White - British,Kinship,2025-09-23,2031-08-17,2154,Carer requests end,4.61,True,False,1
15,Female,Asian/British Asian - Pakistani,0,False,6,3,True,57,Trans Female,Traveller of Irish Heritage,In-House Fostering,2025-08-26,2027-10-24,789,Planned move,2.43,False,True,1
4,Trans Female,White - British,0,False,0,2,True,54,Non binary,Asian/British Asian - Pakistani,In-House Fostering,2022-10-29,2023-01-10,73,Allegation,17.34,True,True,1
7,Trans Male,White - British,3,True,7,1,False,40,Non binary,White - British,Residential,2024-12-29,2025-03-21,82,Carer requests end,18.56,False,True,4
10,Male,White - Other,2,True,0,4,True,42,Male,White - British,In-House Fostering,2025-01-10,2030-11-16,2136,Allegation,10.53,True,False,3
0,Female,Asian/British Asian - Pakistani,0,False,6,0,False,44,Female,Asian/British Asian - Pakistani,External Fostering,2024-07-02,2024-08-05,34,Planned move,19.95,False,False,1
11,Female,White - British,3,True,6,2,True,58,Male,Asian/British Asian - Pakistani,External Fostering,2022-09-12,2028-04-20,2047,Placement stability concerns,3.7,True,False,4
5,Female,White - British,5,True,4,2,True,49,Trans Male,Asian/British Asian - Pakistani,External Fostering,2024-07-15,2024-09-17,64,Carer requests end,19.44,False,False,6
9,Male,White - British,0,False,3,5,True,58,Female,White - British,External Fostering,2023-11-24,2026-11-22,1094,Planned move,15.05,False,True,1
2,Trans Female,Asian/British Asian - Pakistani,0,False,7,3,True,48,Female,White - Eastern European,External Fostering,2024-04-15,2025-05-17,397,Carer requests end,18.14,False,True,1
9,Trans Male,Asian/British Asian - Pakistani,0,False,4,0,False,50,Female,White - British,In-House Fostering,2022-03-12,2022-06-11,91,Planned move,16.7,False,True,1
6,Trans Female,White - British,3,True,1,1,False,59,Trans Male,White - British,External Fostering,2025-08-15,2029-06-25,1410,Allegation,5.68,True,True,4
16,Female,Black/Black British - African,4,True,6,4,True,45,Non binary,Asian/British Asian - Pakistani,In-House Fostering,2022-05-04,2022-12-19,229,Child requests end,11.71,True,False,5
2,Female,White - British,0,False,3,0,False,53,Male,Asian/British Asian - Pakistani,In-House Fostering,2024-10-06,2027-01-27,843,Child requests end,17.56,False,True,1
4,Male,Mixed - Other,0,False,1,0,False,40,Female,Asian/British Asian - Pakistani,External Fostering,2025-04-02,2029-04-10,1469,Behaviour concerns,3.69,True,True,1
6,Male,White - British,0,False,1,2,True,49,Female,White - British,External Fostering,2025-08-14,2027-10-26,803,Planned move,19.25,True,False,1
6,Trans Male,White - British,2,True,2,3,True,54,Male,White - Other,External Fostering,2024-11-11,2024-12-26,45,Planned move,8.25,True,True,3
0,Female,White - British,0,False,0,3,True,58,Male,White - British,Kinship,2024-12-23,2025-01-16,24,Placement stability concerns,0.46,True,False,1
9,Female,Black/Black British - African,0,False,3,2,True,51,Female,Asian/British Asian - Indian,In-House Fostering,2023-05-25,2023-07-05,41,Child requests end,13.38,False,False,1
12,Non binary,Black/Black British - African,0,False,2,3,True,51,Non binary,Mixed - White/Black Caribbean,External Fostering,2023-03-31,2024-03-10,345,Child requests end,6.27,False,True,1
10,Trans Female,Black/Black British - Caribbean,2,True,5,3,True,55,Trans Male,Dual Heritage - Black/White,In-House Fostering,2023-10-10,2024-07-08,272,Planned move,14.46,False,True,3
10,Male,White - British,0,False,1,5,True,36,Female,White - British,In-House Fostering,2023-03-26,2023-06-16,82,Allegation,10.95,True,False,1
10,Female,Asian/British Asian - Pakistani,5,True,1,1,False,48,Male,White - British,In-House Fostering,2023-11-11,2024-01-28,78,Allegation,9.61,False,False,6
10,Female,White - British,1,True,0,2,True,51,Male,Asian/British Asian - Pakistani,External Fostering,2023-04-12,2024-11-11,579,Planned move,10.47,True,False,2
13,Male,Mixed - White/Black Caribbean,0,False,3,2,True,59,Female,Asian/British Asian - Pakistani,Kinship,2022-07-15,2029-01-01,2362,Planned move,3.86,False,False,1
5,Male,White - British,3,True,5,3,True,44,Female,White - British,Kinship,2024-11-01,2026-08-11,648,Allegation,1.53,True,False,4
10,Female,Asian/British Asian - Pakistani,1,True,1,0,False,59,Female,White - British,In-House Fostering,2022-09-17,2023-01-25,130,Carer requests end,6.83,True,True,2
8,Male,Asian/British Asian - Pakistani,5,True,1,1,False,56,Male,Mixed - Other,External Fostering,2025-04-19,2025-12-24,249,Child requests end,10.24,True,True,6
11,Non binary,White - British,5,True,7,2,True,51,Female,Mixed - White/Asian,Residential,2025-02-12,2029-08-29,1659,Child requests end,71.63,True,False,6
12,Female,Asian/British Asian - Other,0,False,2,5,True,39,Male,White - British,Kinship,2023-10-27,2023-11-24,28,Allegation,3.55,False,True,1
6,Trans Female,White - British,1,True,4,2,True,57,Trans Male,White - British,External Fostering,2024-08-29,2026-09-08,740,Carer requests end,12.66,False,False,2
10,Female,White - Central European,5,True,7,1,False,51,Trans Male,White - Eastern European,External Fostering,2025-08-22,2027-04-26,612,Allegation,3.32,True,False,6
8,Female,White - Eastern European,4,True,6,1,False,50,Male,White - British,External Fostering,2025-06-23,2025-09-15,84,Child requests end,5.68,False,True,5
9,Male,Asian/British Asian - Other,0,False,3,5,True,50,Trans Female,Asian/British Asian - Pakistani,External Fostering,2024-01-15,2024-01-18,3,Planned move,1.16,False,True,1
12,Female,Asian/British Asian - Pakistani,3,True,6,0,False,36,Trans Female,White - British,In-House Fostering,2022-06-19,2029-02-13,2431,Child requests end,17.45,True,False,4
8,Female,White - British,1,True,5,5,True,36,Female,Asian/British Asian - Pakistani,Kinship,2025-10-07,2026-07-25,291,Carer requests end,1.11,False,True,2
8,Male,Asian/British Asian - Pakistani,4,True,2,2,True,45,Female,Asian/British Asian - Pakistani,External Fostering,2025-03-24,2025-07-05,103,Allegation,11.77,True,False,5
4,Male,Asian/British Asian - Pakistani,3,True,2,1,False,59,Male,Asian/British Asian - Pakistani,External Fostering,2025-04-11,2025-09-26,168,Planned move,7.7,True,False,4
5,Trans Female,Asian/British Asian - Other,0,False,3,3,True,52,Male,White - British,Kinship,2024-10-08,2024-11-09,32,Carer requests end,2.65,False,True,1
12,Female,White - British,2,True,1,3,True,36,Male,Asian/British Asian - Pakistani,Kinship,2022-06-06,2022-11-16,163,Allegation,1.87,False,True,3
6,Trans Female,White - British,1,True,5,1,False,36,Female,Asian/British Asian - Pakistani,In-House Fostering,2022-01-29,2022-02-12,14,Placement stability concerns,14.28,False,False,2
11,Female,White - British,1,True,7,2,True,48,Trans Female,White - British,In-House Fostering,2024-03-18,2024-05-11,54,Child requests end,18.48,False,True,2
7,Female,White - British,2,True,1,2,True,44,Female,White - British,In-House Fostering,2022-04-30,2022-06-16,47,Child requests end,7.62,True,True,3
8,Trans Male,Asian/British Asian - Pakistani,2,True,5,3,True,48,Female,White - British,In-House Fostering,2023-12-24,2024-01-10,17,Planned move,10.63,True,False,3
10,Male,White - British,0,False,3,2,True,49,Trans Male,White - Central European,In-House Fostering,2025-03-05,2035-12-02,3924,Child requests end,9.45,True,True,1
14,Male,White - British,4,True,1,1,False,36,Trans Male,White - British,External Fostering,2025-08-04,2025-08-31,27,Child requests end,5.62,False,False,5
9,Female,Asian/British Asian - Pakistani,5,True,4,2,True,47,Male,White - Central European,Kinship,2022-04-08,2023-04-12,369,Allegation,4.38,False,True,6
9,Male,Asian/British Asian - Pakistani,2,True,3,0,False,36,Female,White - British,In-House Fostering,2022-04-16,2022-10-28,195,Planned move,5.6,True,True,3
11,Female,Asian/British Asian - Pakistani,4,True,4,2,True,39,Female,White - Eastern European,Residential,2024-01-10,2024-01-21,11,Behaviour concerns,53.28,True,True,5
9,Male,White - British,0,False,0,3,True,39,Female,White - British,External Fostering,2025-03-24,2025-05-03,40,Planned move,10.57,True,True,1
8,Female,Asian/British Asian - Pakistani,4,True,6,1,False,48,Female,White - British,Kinship,2022-10-20,2022-12-06,47,Allegation,1.63,False,True,5
10,Trans Female,White - British,0,False,7,3,True,35,Male,Asian/British Asian - Pakistani,In-House Fostering,2023-01-18,2024-01-09,356,Carer requests end,16.45,False,False,1
7,Trans Male,White - British,5,True,5,5,True,35,Non binary,White - Eastern European,In-House Fostering,2025-08-31,2027-12-24,845,Planned move,5.37,False,True,6
10,Non binary,Asian/British Asian - Pakistani,0,False,4,5,True,48,Male,Asian/British Asian - Pakistani,External Fostering,2022-02-17,2022-04-28,70,Carer requests end,3.95,False,True,1
9,Male,Asian/British Asian - Indian,0,False,3,2,True,58,Female,White - British,External Fostering,2024-12-13,2029-01-01,1480,Carer requests end,2.39,False,False,1
2,Trans Male,Asian/British Asian - Pakistani,5,True,3,5,True,54,Trans Female,Asian/British Asian - Pakistani,Kinship,2022-10-10,2024-02-11,489,Allegation,2.06,True,False,6
11,Trans Male,White - Irish,4,True,4,1,False,45,Female,White - British,External Fostering,2025-10-02,2027-11-10,769,Placement stability concerns,16.47,False,False,5
10,Female,Dual Heritage - Black/White,2,True,3,5,True,41,Female,White - British,External Fostering,2022-02-10,2024-01-15,704,Behaviour concerns,5.5,True,True,3
11,Female,White - Other,2,True,7,4,True,51,Female,Asian/British Asian - Pakistani,External Fostering,2022-02-15,2023-04-22,431,Child requests end,10.42,False,True,3
7,Trans Female,White - British,2,True,0,0,False,50,Male,Asian/British Asian - Pakistani,In-House Fostering,2022-09-30,2024-02-02,490,Behaviour concerns,12.99,True,True,3
10,Female,White - British,5,True,7,2,True,36,Female,Asian/British Asian - Other,Kinship,2023-02-24,2023-04-09,44,Placement stability concerns,2.19,True,True,6
7,Trans Female,White - British,2,True,4,3,True,44,Female,White - Other,In-House Fostering,2025-07-10,2026-06-18,343,Planned move,2.1,True,False,3
8,Female,White - British,1,True,4,3,True,48,Male,White - British,In-House Fostering,2023-02-10,2025-02-10,731,Carer requests end,11.47,False,True,2
13,Female,Asian/British Asian - Pakistani,0,False,7,1,False,39,Trans Male,Black/Black British - Caribbean,Kinship,2024-05-26,2024-07-26,61,Planned move,0.82,False,True,1
6,Male,Asian/British Asian - Indian,0,False,6,5,True,56,Female,White - British,In-House Fostering,2025-07-17,2025-07-31,14,Allegation,19.67,True,True,1
10,Female,White - British,3,True,6,2,True,44,Male,Asian/British Asian - Other,External Fostering,2023-10-12,2024-03-04,144,Carer requests end,7.42,True,False,4
11,Female,Asian/British Asian - Pakistani,0,False,6,3,True,35,Male,White - British,In-House Fostering,2023-05-17,2025-04-03,687,Behaviour concerns,4.0,False,False,1
11,Female,White - British,0,False,5,1,False,39,Male,White - British,In-House Fostering,2024-11-25,2025-07-24,241,Allegation,15.98,False,True,1
5,Male,Asian/British Asian - Indian,4,True,3,1,False,51,Female,Asian/British Asian - Pakistani,In-House Fostering,2024-07-11,2025-10-10,456,Planned move,1.73,True,False,5
16,Male,White - British,0,False,6,0,False,52,Female,White - Other,In-House Fostering,2024-10-31,2024-12-06,36,Placement stability concerns,12.87,True,True,1
10,Female,White - British,0,False,7,4,True,51,Female,Black/Black British - African,External Fostering,2024-07-14,2024-08-30,47,Planned move,3.46,True,False,1
7,Female,Asian/British Asian - Pakistani,3,True,2,2,True,59,Female,Asian/British Asian - Pakistani,In-House Fostering,2025-06-06,2033-08-22,2999,Planned move,11.05,False,True,4
7,Male,Asian/British Asian - Pakistani,0,False,6,1,False,45,Male,White - British,External Fostering,2024-10-07,2024-12-29,83,Planned move,13.06,True,True,1
16,Female,Asian/British Asian - Other,2,True,3,3,True,38,Non binary,White - Eastern European,In-House Fostering,2025-05-19,2025-12-27,222,Allegation,13.82,True,True,3
5,Female,White - British,1,True,2,5,True,39,Female,White - British,Residential,2022-05-11,2022-05-12,1,Behaviour concerns,47.77,False,True,2
10,Female,Asian/British Asian - Pakistani,0,False,6,2,True,55,Non binary,White - Eastern European,In-House Fostering,2024-05-31,2026-07-11,771,Behaviour concerns,14.15,False,False,1
3,Female,White - Other,0,False,0,1,False,53,Female,White - British,Kinship,2024-02-08,2025-12-14,675,Allegation,2.91,True,True,1
9,Female,Asian/British Asian - Pakistani,4,True,2,0,False,49,Male,White - British,Residential,2023-11-27,2024-02-29,94,Placement stability concerns,39.43,False,True,5
1,Female,White - British,3,True,7,3,True,53,Female,White - British,In-House Fostering,2024-09-01,2024-11-07,67,Allegation,14.0,True,False,4
5,Male,Asian/British Asian - Pakistani,0,False,3,2,True,47,Trans Male,Traveller - Other,Kinship,2025-04-22,2025-05-01,9,Planned move,2.66,True,False,1
8,Male,White - British,0,False,7,4,True,60,Male,Asian/British Asian - Pakistani,In-House Fostering,2022-07-13,2022-09-04,53,Allegation,7.5,False,True,1
8,Female,Asian/British Asian - Pakistani,0,False,3,2,True,54,Trans Male,White - Eastern European,External Fostering,2022-08-22,2022-10-27,66,Planned move,15.13,False,True,1
4,Trans Female,White - British,0,False,2,3,True,39,Female,Asian/British Asian - Pakistani,In-House Fostering,2022-08-17,2023-03-18,213,Allegation,6.51,False,False,1
7,Male,White - British,5,True,0,2,True,40,Female,Asian/British Asian - Other,In-House Fostering,2024-07-15,2025-11-27,500,Placement stability concerns,11.3,False,False,6
8,Male,White - British,0,False,4,5,True,53,Female,White - British,External Fostering,2024-09-02,2025-12-19,473,Allegation,13.64,True,True,1
14,Female,White - Central European,0,False,2,0,False,55,Non binary,Asian/British Asian - Pakistani,In-House Fostering,2025-06-06,2025-08-20,75,Allegation,12.52,True,True,1
